Name,Price,Discounted Price,Description,Thumbnail,Image1,Image2,Image3,Image4,Formato,Color,Tag,Mensajeria,Stock,Garantía,Category,Availability,Supplier,Currency,ShippingCost,TasaCambio
CARGADOR DE BATERÍA 21V FD25402110,$15.00,,"CARGADOR DE BATERÍA 21V FD25402110

ELECTRODOMÉSTICOS







15 días de Garantia

Peso: 1.40 lb

5.00 (1 reseñas)

$15.00

Descripción

El cargador de batería 21V Finder está diseñado para recargar baterías de herramientas eléctricas de la SERIE MAX, ofreciendo compatibilidad con baterías de 18V–21V. Este cargador para herramientas inalámbricas permite una recarga estable gracias a su rango de entrada de 110–240V y frecuencia 50/60Hz, ideal para taladros, sierras y otros equipos de la marca. Su diseño robusto y enfriado por ventilación garantiza un funcionamiento seguro y continuo. Es una solución técnica para mantener operativas las baterías de litio utilizadas en equipos de uso profesional o doméstico. Incluye manual de instrucciones y cable de alimentación.

Detalles del Producto

MARCA:

FINDER

MODELO:

FD25402110

VOLTAJE DE ENTRADA:

110–240V

FRECUENCIA:

50/60Hz

VOLTAJE DE SALIDA:

18–21V

COMPATIBILIDAD:

Baterías Finder Serie MAX 18V–21V

CONECTOR:

Tipo AC estándar

INCLUYE:

Manual de instrucciones

COLOR:

Naranja Y Negro

Variantes
CARGADOR DE BATERÍA 21V FD2540 ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/89860961-0d2e-4017-9326-111113f1cee1/2fb93a1e-9da8-40b9-b3bb-8715ddf7894d.jpg,,,,,,,,,10,15 días de Garantia,Herramientas,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
PAQUETE DE BATERÍA 21V (4.0A) FD10102141,$35.00,,"PAQUETE DE BATERÍA 21V (4.0A) FD10102141

ELECTRODOMÉSTICOS







15 días de Garantia

Peso: 1.40 lb

5.00 (1 reseñas)

$35.00

Descripción

La batería de litio Finder 21V 4.0Ah está diseñada para herramientas eléctricas compatibles de la Serie MAX, ofreciendo una fuente de energía estable y de larga duración. Este paquete de batería recargable integra celdas de litio industrial, sistema de protección contra sobrecarga, cortocircuito y temperatura, garantizando un funcionamiento seguro y eficiente. Su capacidad de 4.0Ah permite un rendimiento prolongado en taladros, sierras u otras herramientas inalámbricas, asegurando autonomía para trabajos continuos. Es un repuesto esencial dentro de la categoría de baterías para herramientas portátiles.

Detalles del Producto

MARCA:

FINDER

MODELO:

FD10102141

COMPATIBILIDAD:

Herramientas inalámbricas Finder Serie MAX

VOLTAJE NOMINAL:

21V

CAPACIDAD:

4.0Ah

BATERÍA DE LITIO:

Sí

Variantes
PAQUETE DE BATERÍA 21V (4.0A) ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/4b2d1c78-aed6-49f4-ac3c-da36ecaa4abf/a96c4bb5-8cfc-4a82-87f5-fe32935d392d.jpg,,,,,,,,,10,15 días de Garantia,Herramientas,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
PAQUETE DE BATERÍA 21V (2.0A) FD10102120,$20.00,,"PAQUETE DE BATERÍA 21V (2.0A) FD10102120

ELECTRODOMÉSTICOS







15 días de Garantia

Peso: 1.40 lb

5.00 (1 reseñas)

$20.00

Descripción

La batería de litio Finder 21V 2.0Ah es un paquete de energía compacto diseñado para herramientas inalámbricas de la Serie MAX. Esta batería industrial de 21V proporciona una alimentación estable para trabajos ligeros y medianos, integrando protecciones electrónicas contra sobrecarga, descarga profunda, cortocircuito y temperatura. Su formato ligero facilita el manejo continuo de taladros, sierras y dispositivos compatibles, ofreciendo una alternativa eficiente dentro de la categoría de baterías recargables para herramientas portátiles.

 

Detalles del Producto

MARCA:

FINDER

MODELO:

FD10102120

COMPATIBILIDAD:

Herramientas inalámbricas Finder Serie MAX

VOLTAJE NOMINAL:

21V

CAPACIDAD:

2.0Ah

BATERÍA DE LITIO:

Sí

Variantes
PAQUETE DE BATERÍA 21V (2.0A) ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/d016a0f6-8bb1-4955-bbf7-d35665e51a81/519e4632-2542-4ee5-8c4e-a86caf22d180.jpg,,,,,,,,,10,15 días de Garantia,Herramientas,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
Hoco - Smartwatch Y27 – Reloj Deportivo con Llamadas,$23.00,,"Hoco - Smartwatch Y27 – Reloj Deportivo con Llamadas

CELULARES Y ACCESORIOS







15 días de Garantia

Peso: 2.00 lb

5.00 (2 reseñas)

$23.00

Descripción

Smartwatch HOCO Y27 Función de llamada.

Descubre el HOCO Y27 Call, un reloj inteligente que combina tecnología avanzada y un diseño moderno, ideal para acompañarte en tu día a día. Con su pantalla de 1.95 pulgadas y una resolución de 240x282, disfrutarás de una visibilidad nítida y una experiencia visual excepcional.

Detalles del Producto

MARCA :

HOCO

DURACION DE BATERIA:

168h

TAMAÑO DE LA PANTALLA:

1.95´´

SMARTWATCH HOCO Y27 FUNCIÓN DE LLAMADA.:

Descubre el HOCO Y27 Call, un reloj inteligente que combina tecnología avanzada y un diseño moderno, ideal para acompañarte en tu día a día. Con su pantalla de 1.95 pulgadas y una resolución de 240x282, disfrutarás de una visibilidad nítida y una experiencia visual excepcional.

RESISTENCIA Y DURABILIDAD:

Este smartwatch cuenta con una certificación IPX4, lo que lo hace resistente al agua, convirtiéndolo en el compañero perfecto para tus actividades diarias, incluso en condiciones húmedas.

RENDIMIENTO POTENTE:

Equipado con un potente procesador Zhongke AB5610 y 32 MB de RAM, el HOCO Y27 Call asegura un rendimiento ágil y eficiente. Su conectividad Bluetooth 5.0 permite realizar y recibir llamadas directamente desde el reloj, ofreciendo una conectividad sin interrupciones.

AUTONOMÍA PROLONGADA:

Con una batería de 230 mAh, el reloj ofrece una autonomía de entre 3 a 7 días según el uso, permitiéndote disfrutar de todas sus funciones sin preocuparte por la carga constante.

FUNCIONES INTELIGENTES:

EL HOCO Y27 CALL NO SOLO ES UN RELOJ, ES UN ASISTENTE PERSONAL. SUS CARACTERÍSTICAS INCLUYEN::

NOTIFICACIONES INTELIGENTES::

Recibe alertas de mensajes, llamadas y aplicaciones al instante.

ACTUALIZACIONES METEOROLÓGICAS EN TIEMPO REAL::

Mantente informado sobre el clima en todo momento.

MÚLTIPLES MODOS DEPORTIVOS::

Monitorea tus actividades físicas con precisión y detalle.

INTERFAZ MULTILINGÜE:

El reloj soporta 22 idiomas, incluyendo rumano, inglés, francés y muchos más, proporcionando una interfaz fácil de usar para personas de diferentes partes del mundo.

CONTENIDO DEL PAQUETE:

Smartwatch HOCO Y27 Call, Cable de carga, Correa

Variantes
Hoco - Smartwatch Y27 – Reloj ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/57d201cd-ed38-4667-b41d-32d0f818fc65/6ca73e08-d36c-4676-a252-ea179e1b316c.jpg,,,,,,,,,10,15 días de Garantia,Celulares y Accesorios,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
TALADRO PERCUTOR INALÁMBRICO SIN ESCOBILLAS FD25612121,$135.00,,"TALADRO PERCUTOR INALÁMBRICO SIN ESCOBILLAS FD25612121

ELECTRODOMÉSTICOS







30 días de Garantia

Peso: 20.00 lb

5.00 (1 reseñas)

$135.00

Descripción

El Taladro Percutor Inalámbrico FINDER FD25612121 es un equipo de la categoría de herramientas eléctricas diseñado para perforación en hormigón, metal y madera, incorporando un motor brushless que mejora la eficiencia y reduce el desgaste. Este martillo percutor inalámbrico ofrece triple función y tres velocidades, permitiendo trabajos industriales con estabilidad y control. Su sistema de batería de 21V con dos unidades de 4.0Ah garantiza autonomía prolongada y tiempos de carga optimizados mediante su cargador rápido. Incluye accesorios SDS, guía de regla y maletín BMC, proporcionando un conjunto técnico completo listo para uso profesional.

Detalles del Producto

MARCA:

FINDER

MODELO:

FD25612121

TIPO:

Taladro percutor inalámbrico / Cordless Hammer Drill

MOTOR:

Brushless (sin escobillas)

VOLTAJE:

21V

VELOCIDAD SIN CARGA:

1800 rpm

TASA DE IMPACTO:

5100 bpm

FUNCIONES:

3 funciones (triple function)

VELOCIDADES:

3 niveles

CAPACIDAD DE PERFORACIÓN (CHUCK SIZE):

26 mm

ACCESORIOS INCLUIDOS (13 PIEZAS):

• 1 cincel plano SDS • 1 cincel puntiagudo SDS • 5 brocas SDS para taladro percutor • Regla guía • Mango auxiliar • 2 baterías 4.0Ah • Cargador rápido • Estuche BMC

Variantes
TALADRO PERCUTOR INALÁMBRICO S ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/ee319363-15fa-4023-bf78-ec93e90e43ae/e8f0d8b8-e343-45b5-9d07-b88fe4b99c5f.jpg,,,,,,,,,10,30 días de Garantia,Herramientas,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
SIERRA CIRCULAR INALÁMBRICA FD25602121,$95.00,,"SIERRA CIRCULAR INALÁMBRICA FD25602121

ELECTRODOMÉSTICOS







30 días de Garantia

Peso: 8.50 lb

5.00 (1 reseñas)

$95.00

Descripción

La sierra circular inalámbrica 21V FD25602121 es una herramienta portátil diseñada para cortes precisos en madera y materiales compatibles con el disco de corte. Incorpora un motor sin escobillas que optimiza la potencia y reduce el mantenimiento, alcanzando 6800 rpm en velocidad sin carga. Su diseño admite una hoja de 150 mm y proporciona una profundidad máxima de corte de 52 mm, adecuada para trabajos de obra, carpintería y montaje. Incluye dos baterías de 4.0Ah, cargador rápido y accesorios esenciales para mantener operación continua en jornadas prolongadas.

Detalles del Producto

MARCA:

FINDER

MODELO:

FD25602121

TIPO:

Sierra circular inalámbrica

VOLTAJE DEL EQUIPO:

21V

POTENCIA NOMINAL:

1280W

MOTOR:

Brushless (sin escobillas)

VELOCIDAD SIN CARGA:

6800 rpm

DIÁMETRO DE HOJA COMPATIBLE:

150 mm

PROFUNDIDAD MÁXIMA DE CORTE:

52 mm

BATERÍA DE LITIO:

Sí

CARGADOR ENTRADA:

AC 100–240V ~ 50/60Hz

CARGADOR SALIDA:

DC 21V = 2.0A

ACCESORIOS INCLUIDOS:

• 1 llave Allen hexagonal (CR-V 5mm) • 2 baterías 4.0Ah • 1 cargador rápido

Variantes
SIERRA CIRCULAR INALÁMBRICA FD ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/ce2cec1b-da30-413c-bc91-7048a3fb5001/ce934947-4700-45b8-b7bf-fa5b9d9c4ef0.jpg,,,,,,,,,10,30 días de Garantia,Herramientas,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
LLAVE INALÁMBRICA SIN ESCOBILLAS FD25562122,$105.00,,"LLAVE INALÁMBRICA SIN ESCOBILLAS FD25562122

ELECTRODOMÉSTICOS







30 días de Garantia

Peso: 10.40 lb

5.00 (1 reseñas)

$105.00

Descripción

La llave de impacto inalámbrica brushless 21V FD25562122 de la serie FINDER MAX SERIES está diseñada para trabajos de alto torque en montaje, mecánica y mantenimiento industrial. Su motor sin escobillas proporciona mayor eficiencia y durabilidad, alcanzando un torque máximo de 850 N·m, con velocidad sin carga de 2400 rpm y 2700 bpm de impacto. Incorpora tres niveles de velocidad, función Forward/Reverse, sistema de Reverse Autostop para evitar sobreaprietes y un indicador de batería integrado. Incluye dos baterías 4.0Ah, cargador rápido y un completo set de 32 accesorios, todos organizados en un maletín BMC.

Detalles del Producto

MARCA:

FINDER

MODELO:

FD25562122

SERIE:

FINDER MAX SERIES

TIPO:

Llave de impacto inalámbrica (Cordless Wrench)

MOTOR:

Brushless (sin escobillas)

VOLTAJE:

21V

TORQUE MÁXIMO:

850 N·m

VELOCIDAD SIN CARGA:

2400 rpm

GOLPES POR MINUTO:

2700 bpm

CONFIGURACIÓN DE VELOCIDAD:

Tres velocidades

SENTIDO DE GIRO:

Forward/Reverse

FUNCIÓN DE SEGURIDAD:

Reverse Autostop

INDICADOR:

Pantalla o indicador de batería

BATERÍAS INCLUIDAS:

2 unidades de 4.0Ah

CARGADOR:

1 cargador rápido

ACCESORIOS INCLUIDOS (32 PIEZAS):

• 9 dados/vasos • 1 adaptador • 1 junta universal • 4 brocas helicoidales • 4 brocas helicoidales para madera • 6 puntas de lote/destornillador • 1 anillo de sellado • 1 fijador de dado • 1 dado de impacto • 2 baterías 4.0Ah • 1 cargador rápido • 1 maletín BMC

Variantes
LLAVE INALÁMBRICA SIN ESCOBILL ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/742753ee-e56d-4aa3-bb52-5fc4aa6be579/bb66affe-f068-4408-b64f-6061ad82c144.jpg,,,,,,,,,10,30 días de Garantia,Herramientas,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
TALADRO DE PERCUSIÓN INALÁMBRICO SIN ESCOBILLAS FD25552121,$100.00,,"TALADRO DE PERCUSIÓN INALÁMBRICO SIN ESCOBILLAS FD25552121

ELECTRODOMÉSTICOS







30 días de Garantia

Peso: 4.40 lb

5.00 (1 reseñas)

$100.00

Descripción

El taladro de percusión inalámbrico brushless 21V FD25522121  FINDER MAX SERIES es una herramienta de alto desempeño diseñada para trabajos exigentes de perforación y atornillado. Su motor sin escobillas, torque máximo de 120 N·m y mandril metálico de 13 mm permiten trabajar con precisión en materiales de mayor dureza. Incorpora regulación de velocidad dual, alcanza 2000 rpm y ofrece función de impacto con 35000 bpm, ampliando su rango de aplicaciones. Incluye dos baterías 4.0Ah, cargador rápido y un set completo de accesorios en maletín BMC, ideal para uso profesional y mantenimiento general.

Detalles del Producto

MARCA:

FINDER

MODELO:

FD25522121

TIPO:

Taladro inalámbrico brushless

MOTOR:

Sin escobillas (Brushless Machine)

VOLTAJE:

21V

DIÁMETRO MÁXIMO DE BROCA/BARRENA:

13 mm

TORQUE MÁXIMO:

120 N·m

VELOCIDAD SIN CARGA:

2000 rpm

VELOCIDAD DE IMPACTO:

35000 bpm

REGULACIÓN DE VELOCIDAD:

Dual Speed Regulation

CONFIGURACIONES DE TORQUE:

23+1

BATERÍAS INCLUIDAS:

• 2 unidades de 4.0Ah

CARGADOR:

• 1 unidad de cargador rápido

ACCESORIOS INCLUIDOS (14 PIEZAS):

• 5 brocas helicoidales • 5 brocas helicoidales para madera • 2 baterías 4.0Ah • 1 cargador rápido • 1 maletín BMC

Variantes
TALADRO DE PERCUSIÓN INALÁMBRI ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/ff95e570-e172-4eea-949a-e840a67775ec/9d7022d0-9cc7-474d-a906-4bdb4ca0f7d2.jpg,,,,,,,,,10,30 días de Garantia,Herramientas,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
TALADRO INALÁMBRICO FD25332121,$40.00,,"TALADRO INALÁMBRICO FD25332121

ELECTRODOMÉSTICOS







30 días de Garantia

Peso: 5.40 lb

5.00 (1 reseñas)

$40.00

Descripción

El taladro inalámbrico 21V FD25332121 FINDER MAX SERIES es una herramienta compacta diseñada para perforación y atornillado en múltiples materiales. Su diámetro máximo de broca/barrena es 10 mm, torque máximo de 28 N·m y sistema de doble velocidad permiten ajustar la potencia según la tarea. Incorpora 25+1 configuraciones de torque para mayor control y opera a una velocidad sin carga de 1300 rpm. Incluye dos baterías 2.0Ah, cargador rápido y maletín BMC, ofreciendo autonomía portátil y almacenamiento seguro para trabajos domésticos y profesionales.

Detalles del Producto

MARCA:

FINDER

MODELO:

FD25332121

TIPO:

Taladro inalámbrico (Cordless Drill)

VOLTAJE DEL TALADRO:

21V

DIÁMETRO MÁXIMO DE BROCA/BARRENA:

10 mm

TORQUE MÁXIMO:

28 N·m

VELOCIDAD SIN CARGA:

1300 rpm

AJUSTES DE TORQUE:

25+1

VELOCIDADES:

Doble velocidad (Dual Speed)

SENTIDO DE GIRO:

Reversible (izquierda/derecha)

INDICADORES:

Iconografía de batería y dirección de giro

EMBALAJE:

Maletín BMC

ACCESORIOS INCLUIDOS:

• 2 baterías 2.0Ah • 1 cargador rápido

Variantes
TALADRO INALÁMBRICO FD25332121
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/ec4e8252-bb30-4af6-b01a-ca60761a2652/b904cf3e-f514-4421-912f-eafe3a287517.jpg,,,,,,,,,10,30 días de Garantia,Herramientas,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
Audífonos 1Hora con Cancelación de Ruido AUT212,$15.00,,"Audífonos 1Hora con Cancelación de Ruido AUT212

CELULARES Y ACCESORIOS







15 días de Garantia

Peso: 2.00 lb

5.00 (1 reseñas)

$15.00

Descripción

Los AUT212 están diseñados para quienes buscan una experiencia de sonido envolvente y profesional. Incorporan ANC (Active Noise Cancellation) para reducir el ruido exterior y permitir una escucha sin distracciones. Con sus controladores de 10mm Hi-Fi, ofrecen un audio potente con graves profundos y agudos claros.

Gracias a sus 4 micrófonos con tecnología ENC, las llamadas se escuchan con nitidez, incluso en ambientes ruidosos. Su diseño ultraligero de solo 3.5g por auricular permite un uso prolongado sin molestias, y su conexión Bluetooth 5.4 garantiza estabilidad y baja latencia.

Con una autonomía de hasta 25 horas de reproducción total junto al estuche de carga, los AUT212 son ideales para actividades deportivas, trabajo y viajes.

Detalles del Producto

CARACTERÍSTICAS DESTACADAS::

:

Cancelación Activa de Ruido (ANC) para una experiencia inmersiva.

:

Drivers Hi-Fi de 10mm para un sonido profesional.

:

4 micrófonos ENC para llamadas claras y sin interferencias.

:

Autonomía de hasta 25 horas con estuche de carga.

:

Diseño ultraligero de solo 3.5g por auricular.

:

Bluetooth 5.4 rápido, estable y eficiente.

:

Perfectos para deporte, oficina y viajes.

¿QUÉ INCLUYE LA CAJA?:

:

1x Audífonos Inalámbricos AUT212

:

1x Estuche de carga

:

1x Cable de carga

:

Almohadillas intercambiables

:

Manual de usuario

Variantes
Audífonos 1Hora con Cancelació ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/e6c9f626-f5c5-468a-a1b8-5f127f4283fb/15902993-d102-4505-a7b7-b6a062733150.jpg,,,,,,,,,10,15 días de Garantia,Audio y Video,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
Audífonos Inalámbricos 1Hora AUT210 Bluetooth con Clip Deportivo,$15.00,,"Audífonos Inalámbricos 1Hora AUT210 Bluetooth con Clip Deportivo

CELULARES Y ACCESORIOS







15 días de Garantia

Peso: 2.00 lb

5.00 (1 reseñas)

$15.00

Descripción

Los AUT210 de 1Hora son audífonos inalámbricos deportivos diseñados para ofrecer libertad total de movimiento. Gracias a su sistema de sujeción con clip y conectividad Bluetooth, podrás disfrutar de tu música favorita mientras haces ejercicio, corres o entrenas. Su diseño con luces LED y llamadas manos libres los convierten en una opción práctica, moderna y funcional.

Detalles del Producto

CARACTERÍSTICAS DESTACADAS::

:

Conexión Bluetooth estable para una experiencia completamente inalámbrica.

:

Diseño con clip que se ajusta a la oreja de forma segura, ideal para deportes.

:

Incluye 4 luces LED que indican estado de conexión y carga.

DURACIÓN DE REPRODUCCIÓN DEL VOLUMEN AL 100 %:

5 horas

DURACIÓN CON ESTUCHE DE CARGA:

16 horas

:

Perfectos para correr, hacer ejercicio o actividades al aire libre.

¿QUÉ INCLUYE LA CAJA?:

:

1x Audífonos inalámbricos 1Hora AUT210

:

1x Cable de carga

:

Manual de usuario

Variantes
Audífonos Inalámbricos 1Hora A ...
Audífonos Inalámbricos 1Hora A ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/7e67b843-cd2b-43f4-a051-205087b6ffa0/352df0d7-176d-44e9-8ac0-4ac72dd73a5e.jpg,,,,,,,,,10,15 días de Garantia,Audio y Video,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
"SMART TV 60"" 4K UHD SANKEY",$610.00,,"SMART TV 60"" 4K UHD SANKEY

ELECTRODOMÉSTICOS







90 días de Garantia

Peso: 48.00 lb

5.00 (6 reseñas)

$610.00

Descripción

La Smart TV Sankey 60 pulgadas CLED 60SDL7 integra resolución 4K UHD, tecnología LED Vision y diseño frameless, ofreciendo una pantalla amplia para películas, series y contenido en streaming. Este televisor smart incluye sistemas OTT como Netflix, YouTube, Prime Video, Disney+ e IPTV, además de sintonizador digital DVB-T/T2 y control por voz. Su panel LED proporciona imágenes nítidas y colores uniformes, ideal para uso doméstico y entretenimiento general.

Nota: Le informamos que nuestra empresa no se hace responsable por la instalación, configuración o uso de aplicaciones, programas o servicios de terceros. 

El uso de este tipo de software puede afectar el rendimiento, la seguridad o el correcto funcionamiento del dispositivo adquirido. Cualquier inconveniente derivado del uso de estas aplicaciones o servicios queda fuera de nuestra garantía y soporte técnico.

Detalles del Producto

MODELO:

CLED-60SDL7

PANTALLA Y DISEÑO:

TAMAÑO:

60"" LED

RESOLUCIÓN:

3840 × 2160 (4K UHD)

CINEMA VISION:

Sí

ALTO BRILLO Y ALTO CONTRASTE:

Sí

DISEÑO:

Ultra delgado y sin marco (Frameless)

SISTEMA Y FUNCIONES INTELIGENTES:

SISTEMA OPERATIVO:

Whale TV

PROCESADOR:

Quad Core

RAM:

DDR3

CONTROL POR VOZ:

Sí

BÚSQUEDA POR VOZ Y RECOMENDACIONES:

Sí

CON DOLBY AUDIO:

Sí

GRABACIÓN PVR:

graba a USB o disco duro por el puerto USB

COMPATIBLE CON PLATAFORMAS DE STREAMING:

Netflix, YouTube, Prime Video, Disney+, IPTV

CONECTIVIDAD Y PUERTOS:

HDMI, Video/Audio Inputs, USB (reproducción y grabación), Bluetooth, Coaxial Output, Stereo Headphones Jack, RJ45 (Ethernet)

SINTONIZADOR:

Digital DVB-T/T2 (Tuner incluido)

VOLTAJE:

AC 100–240V

CONSUMO DE ENERGÍA:

150W

Variantes
SMART TV 60"" 4K UHD SANKEY
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/b8b967b7-b300-4026-9ab7-04ebf0648310/8e81915a-aa1d-4d69-be8b-4bbc56f522c5.jpg,,,,,,,,,10,90 días de Garantia,Audio y Video,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
NEVERA EXHIBIDORA VERTICAL 8.47 PIES SANKEY,$535.00,,"NEVERA EXHIBIDORA VERTICAL 8.47 PIES SANKEY

ELECTRODOMÉSTICOS







90 días de Garantia

Peso: 170.00 lb

5.00 (3 reseñas)

$535.00

Descripción

La nevera exhibidora Sankey RFD-10N89 es un enfriador de vitrina diseñado para la conservación y exhibición visible de bebidas y productos fríos. Este cooler de 240 litros incorpora sistema No Frost, puerta de vidrio templado y luz LED interior para una mejor visualización del contenido. Su control de temperatura digital, gabinetes ajustables y seguridad con llave la convierten en una opción funcional para comercios, cafeterías y pequeños negocios en Cuba que requieren refrigeración constante y eficiente.

Detalles del Producto

MARCA:

SANKEY

MODELO:

RFD-10N89

CAPACIDAD:

240 L / 8.47 pies cúbicos

SISTEMA:

No Frost

PUERTA:

1 puerta de vidrio templado

ILUMINACIÓN:

Luz LED interior

ESTANTES:

4 gabinetes divisores ajustables

CONTROL:

Temperatura ajustable digital

VOLTAJE:

110V~60Hz

CONSUMO:

250W

REFRIGERANTE:

R290 (45g)

DIMENSIONES:

54 cm (ancho) x 152 cm (alto) x 53 cm (profundidad)

Variantes
NEVERA EXHIBIDORA VERTICAL 8.4 ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/78dba652-6f4c-4849-bf5f-3348c6fd0ca1/a5aad660-bf73-4e2d-abfd-e09d84b52afd.jpg,,,,,,,,,10,90 días de Garantia,Línea Blanca y Climatización,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
COCINA DE GAS DE VITROCERÁMICA 2 QUEMADORES,$35.00,,"COCINA DE GAS DE VITROCERÁMICA 2 QUEMADORES

ELECTRODOMÉSTICOS







30 días de Garantia

Peso: 14.52 lb

4.50 (4 reseñas)

$35.00

Descripción

La estufa de gas Milexus de dos quemadores ofrece una superficie resistente y un sistema de autoencendido que facilita el uso diario en cocinas domésticas. Este equipo funciona con gas L.P., integra quemadores de 80 mm x 80 mm y un diseño compacto que optimiza el espacio sin comprometer estabilidad ni rendimiento. Su estructura permite instalarla fácilmente en encimeras o áreas reducidas, convirtiéndola en una solución práctica y eficiente dentro de la categoría de cocinas portátiles. Ideal para preparaciones rápidas y uso continuo en hogares.

Detalles del Producto

MARCA:

MILEXUS

TIPO:

Estufa de gas portátil

NÚMERO DE QUEMADORES:

2

SISTEMA DE ENCENDIDO:

Autoencendido

TAMAÑO DE QUEMADORES:

80 mm × 80 mm

TIPO DE GAS:

Gas L.P.

DIMENSIONES:

710 × 400 × 97 mm

MATERIAL:

Vitrocerámica

Variantes
COCINA DE GAS DE VITROCERÁMICA ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/950f6a84-ebe4-43ee-a7be-1c39f9079db1/3aa440a7-053f-451b-8e29-898bb95965f5.jpg,,,,,,,,,10,30 días de Garantia,Línea Blanca y Climatización,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
MEZCLADORA DE MANO ELÉCTRICA 250W MILEXUS,$35.00,,"MEZCLADORA DE MANO ELÉCTRICA 250W MILEXUS

ELECTRODOMÉSTICOS







30 días de Garantia

Peso: 3.68 lb

5.00 (4 reseñas)

$35.00

Descripción

Prepara tus recetas favoritas con la potencia y practicidad de la Mezcladora de Mano Milexus 250W. Su diseño ergonómico y liviano permite batir, mezclar o amasar sin esfuerzo, logrando texturas suaves y homogéneas en menos tiempo. Gracias a sus múltiples velocidades, podrás adaptarla a todo tipo de preparaciones, desde cremas ligeras hasta masas más consistentes. Además, sus accesorios intercambiables se desmontan fácilmente para una limpieza rápida.

 

Detalles del Producto

POTENCIA:

250W

VOLTAJE:

120V

FRECUENCIA:

60Hz

VELOCIDADES:

6

MATERIAL DEL CUERPO:

Plástico con cubierta de acero inoxidable

ACCESORIOS INCLUIDOS:

Ganchos cromados para amasar • Batidores cromados para huevos y cremas

BOTÓN DE EXPULSIÓN DE ACCESORIOS:

Sí

TIPO DE USO:

Manual

Variantes
MEZCLADORA DE MANO ELÉCTRICA 2 ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/6528e7c6-1d1a-4288-8f92-6c160c843ebc/0122e819-c83f-4c10-990e-829655d55441.jpg,,,,,,,,,10,30 días de Garantia,Pequeños Electrodomésticos,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
SET DE VAJILLAS DE 20 PCS,$30.00,,"SET DE VAJILLAS DE 20 PCS

ÚTILES DEL HOGAR







0 días de Garantia

Peso: 2.00 lb

5.00 (3 reseñas)

$30.00

Descripción

Set de cerámica diseñado para uso diario, resistente y fácil de limpiar. Incluye  20 piezas, entre ellas platos llanos, hondos, de postre y tazas . Es apto para microondas y lavavajillas, con acabado esmaltado que no absorbe olores y mantiene un diseño moderno ideal para el hogar, restaurantes o como set de regalo.

Detalles del Producto

MATERIAL:

Cerámica

ACABADO:

Esmaltado brillante resistente a manchas

COLORES DISPONIBLES:

Blanco

COMPOSICIÓN DEL SET:

4 Platos hondos / soperos,4 Platos llanos grandes,4 Platos llanos medianos,4 Platos llanos pequeños,4 Tazas

DIMENSIONES DE LAS TAZAS:

diametro:8 cm,altura: 6 cm

DIMENSIONES DE LOS PLATOS HONDOS/SOPEROS:

diametro:20 cm,altura: 4 cm

DIMENSIONES DE LOS PLATOS LLANOS :

Grandes:23 cm,Medianos:18 cm y pequeños:15 cm

:

:

Variantes
SET DE VAJILLA
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/61f0a757-52cb-4588-a89d-dc2f7614c84d/509e0d69-29b7-4859-8398-2cee652700ec.jpg,,,,,,,,,10,0 días de Garantia,Hogar y Muebles,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
